id_movimiento,id_producto,id_sucursal,tipo,cantidad,fecha_hora,id_orden_venta,id_orden_compra
478,105,1,Salida,-6,2026-09-10 23:01:17,164,
479,103,1,Salida,-10,2026-09-10 23:01:17,164,
480,102,1,Salida,-4,2026-09-10 22:57:15,166,
481,106,1,Salida,-6,2026-09-10 22:57:15,166,
482,104,1,Salida,-1,2026-09-10 23:01:06,167,
483,102,1,Salida,-1,2026-09-10 23:01:06,167,
484,105,1,Salida,-12,2026-09-10 22:57:27,168,
485,105,1,Salida,-14,2026-09-10 22:57:27,168,
486,106,2,Salida,-7,2026-09-10 22:58:21,169,
487,106,2,Salida,-6,2026-09-10 22:58:21,169,
488,102,2,Salida,-3,2026-09-10 22:57:21,170,
489,105,2,Salida,-7,2026-09-10 22:57:21,170,
490,105,2,Salida,-1,2026-09-10 22:57:21,170,
491,102,1,Salida,-6,2026-09-10 23:01:50,171,
492,105,2,Salida,-7,2026-09-10 22:57:47,173,
493,105,2,Salida,-11,2026-09-10 22:57:47,173,
494,104,2,Salida,-2,2026-09-10 22:57:47,173,
495,105,1,Salida,-15,2026-09-10 23:01:42,174,
496,102,1,Salida,-1,2026-09-10 23:01:50,175,
497,102,1,Salida,-7,2026-09-10 23:01:50,175,
498,106,1,Ajuste,-9,2026-09-10 23:01:50,175,
499,102,1,Salida,-2,2026-09-10 23:01:50,175,
500,106,2,Salida,-11,2026-09-10 23:02:03,177,
501,105,2,Salida,-7,2026-09-10 23:02:03,177,
502,104,2,Salida,-5,2026-09-10 22:57:27,178,
503,106,2,Salida,-1,2026-09-10 22:57:27,178,
504,102,1,Salida,-13,2026-09-10 23:00:20,179,
505,101,1,Salida,-11,2026-09-10 23:00:20,179,
506,104,2,Salida,-9,2026-09-10 23:02:22,180,
507,104,2,Salida,-15,2026-09-10 23:02:22,180,
508,105,2,Salida,-10,2026-09-10 23:02:22,180,
509,104,2,Salida,-3,2026-09-10 23:02:22,180,
510,101,2,Salida,-15,2026-09-10 23:02:22,180,
511,101,2,Salida,-3,2026-09-10 23:01:44,181,
512,105,2,Salida,-11,2026-09-10 23:01:44,181,
513,103,2,Salida,-12,2026-09-10 23:01:44,181,
514,103,2,Ajuste,-15,2026-09-10 23:01:44,181,
515,103,1,Salida,-14,2026-09-10 23:01:13,183,
516,101,1,Salida,-5,2026-09-10 23:01:13,183,
517,105,1,Salida,-15,2026-09-10 23:01:13,183,
518,102,1,Salida,-14,2026-09-10 23:01:13,183,
519,101,1,Salida,-15,2026-09-10 23:01:13,183,
520,104,2,Salida,-3,2026-09-10 23:02:28,184,
521,105,2,Salida,-6,2026-09-10 23:02:28,184,
522,103,2,Salida,-12,2026-09-10 23:02:28,184,
523,101,2,Salida,-7,2026-09-10 23:02:28,184,
524,102,2,Salida,-14,2026-09-10 23:02:28,184,
525,101,1,Salida,-4,2026-09-10 23:00:08,185,
526,103,1,Salida,-12,2026-09-10 23:00:08,185,
527,104,1,Salida,-15,2026-09-10 23:00:08,185,
528,103,1,Salida,-4,2026-09-10 23:00:08,185,
529,105,1,Salida,-7,2026-09-10 23:00:08,185,
530,106,2,Salida,-6,2026-09-10 22:57:53,186,
531,106,2,Salida,-15,2026-09-10 22:57:53,186,
532,105,2,Salida,-13,2026-09-10 22:57:53,186,
533,103,2,Salida,-15,2026-09-10 23:02:29,187,
534,101,2,Salida,-10,2026-09-10 23:02:29,187,
535,102,2,Salida,-6,2026-09-10 23:02:29,187,
536,102,2,Salida,-5,2026-09-10 23:02:16,188,
537,103,2,Salida,-12,2026-09-10 23:02:16,188,
538,102,2,Ajuste,-11,2026-09-10 23:02:16,188,
539,102,2,Salida,-6,2026-09-10 23:02:16,188,
540,104,2,Ajuste,-13,2026-09-10 23:02:16,188,
541,105,1,Salida,-2,2026-09-10 22:59:19,189,
542,103,1,Salida,-7,2026-09-10 22:59:19,189,
543,101,2,Salida,-8,2026-09-10 22:57:23,190,
544,103,2,Salida,-11,2026-09-10 22:57:23,190,
545,106,1,Salida,-7,2026-09-10 23:01:34,191,
546,104,1,Salida,-1,2026-09-10 23:01:34,191,
547,103,1,Salida,-1,2026-09-10 23:01:34,191,
548,105,1,Salida,-4,2026-09-10 23:01:34,191,
549,102,2,Salida,-2,2026-09-10 22:57:37,192,
550,103,2,Salida,-8,2026-09-10 22:57:37,192,
551,103,2,Salida,-7,2026-09-10 22:57:37,192,
552,106,1,Salida,-3,2026-09-10 22:59:01,193,
553,105,1,Salida,-3,2026-09-10 22:59:01,193,
554,101,2,Salida,-12,2026-09-10 22:57:53,194,
555,106,1,Salida,-9,2026-09-10 22:58:51,195,
556,102,1,Salida,-13,2026-09-10 23:01:24,196,
557,102,1,Salida,-6,2026-09-10 23:01:24,196,
558,101,1,Salida,-9,2026-09-10 23:01:24,196,
559,104,1,Salida,-6,2026-09-10 23:01:24,196,
560,101,1,Salida,-15,2026-09-10 23:01:24,196,
561,103,1,Salida,-8,2026-09-10 23:02:46,197,
562,101,1,Salida,-14,2026-09-10 23:02:46,197,
563,103,1,Salida,-7,2026-09-10 23:02:46,197,
564,105,1,Salida,-5,2026-09-10 22:59:20,198,
565,103,1,Salida,-3,2026-09-10 22:59:20,198,
566,104,1,Salida,-5,2026-09-10 22:59:20,198,
567,104,1,Salida,-13,2026-09-10 22:59:20,198,
568,102,1,Salida,-10,2026-09-10 23:02:20,199,
569,101,1,Salida,-14,2026-09-10 23:02:20,199,
570,102,1,Salida,-8,2026-09-10 23:02:20,199,
571,104,1,Salida,-8,2026-09-10 23:02:20,199,
572,104,2,Salida,-6,2026-09-10 23:01:29,200,
573,102,2,Salida,-14,2026-09-10 23:01:29,200,
